dateTime,analogValue
2015-12-20 17:07:39.125673,104
2015-12-20 17:07:39.138591,105
2015-12-20 17:07:39.148909,106
2015-12-20 17:07:39.159138,105
2015-12-20 17:07:39.170885,105
2015-12-20 17:07:39.183532,108
2015-12-20 17:07:39.193978,106
2015-12-20 17:07:39.204275,105
2015-12-20 17:07:39.214901,106
2015-12-20 17:07:39.225222,106
2015-12-20 17:07:39.235356,105
2015-12-20 17:07:39.248301,105
2015-12-20 17:07:39.260056,106
2015-12-20 17:07:39.270288,106
2015-12-20 17:07:39.280654,106
2015-12-20 17:07:39.295458,105
2015-12-20 17:07:39.305673,106
2015-12-20 17:07:39.316393,105
2015-12-20 17:07:39.326833,105
2015-12-20 17:07:39.339737,105
2015-12-20 17:07:39.349955,107
2015-12-20 17:07:39.361279,106
2015-12-20 17:07:39.373650,106
2015-12-20 17:07:39.384165,105
2015-12-20 17:07:39.396345,106
2015-12-20 17:07:39.406566,106
2015-12-20 17:07:39.418801,106
2015-12-20 17:07:39.429264,104
2015-12-20 17:07:39.442612,104
2015-12-20 17:07:39.452910,105
2015-12-20 17:07:39.463675,106
2015-12-20 17:07:39.474471,105
2015-12-20 17:07:39.485106,108
2015-12-20 17:07:39.497202,104
2015-12-20 17:07:39.507393,103
2015-12-20 17:07:39.519724,110
2015-12-20 17:07:39.529958,103
2015-12-20 17:07:39.541578,109
2015-12-20 17:07:39.554281,103
2015-12-20 17:07:39.564887,106
2015-12-20 17:07:39.575192,107
2015-12-20 17:07:39.586205,103
2015-12-20 17:07:39.597556,103
2015-12-20 17:07:39.610280,109
2015-12-20 17:07:39.620647,107
2015-12-20 17:07:39.630955,102
2015-12-20 17:07:39.643933,106
2015-12-20 17:07:39.654073,105
2015-12-20 17:07:39.666766,107
2015-12-20 17:07:39.677240,106
2015-12-20 17:07:39.688526,104
2015-12-20 17:07:39.701279,108
2015-12-20 17:07:39.713660,104
2015-12-20 17:07:39.724355,105
2015-12-20 17:07:39.734621,107
2015-12-20 17:07:39.746700,106
2015-12-20 17:07:39.756875,104
2015-12-20 17:07:39.769649,103
2015-12-20 17:07:39.780076,107
2015-12-20 17:07:39.791390,106
2015-12-20 17:07:39.803353,106
2015-12-20 17:07:39.813946,103
2015-12-20 17:07:39.824452,106
2015-12-20 17:07:39.835621,108
2015-12-20 17:07:39.847155,105
2015-12-20 17:07:39.858021,107
2015-12-20 17:07:39.868647,104
2015-12-20 17:07:39.880011,106
2015-12-20 17:07:39.892381,104
2015-12-20 17:07:39.905387,106
2015-12-20 17:07:39.916105,106
2015-12-20 17:07:39.928633,106
2015-12-20 17:07:39.938840,104
2015-12-20 17:07:39.948984,106
2015-12-20 17:07:39.961691,104
2015-12-20 17:07:39.974336,105
2015-12-20 17:07:39.987082,106
2015-12-20 17:07:39.997589,105
2015-12-20 17:07:40.010996,106
2015-12-20 17:07:40.021151,108
2015-12-20 17:07:40.033849,105
2015-12-20 17:07:40.044671,105
2015-12-20 17:07:40.060209,105
2015-12-20 17:07:40.070414,106
2015-12-20 17:07:40.083172,105
2015-12-20 17:07:40.093750,104
2015-12-20 17:07:40.108665,107
2015-12-20 17:07:40.118852,105
2015-12-20 17:07:40.130500,105
2015-12-20 17:07:40.141521,107
2015-12-20 17:07:40.159347,106
2015-12-20 17:07:40.172090,107
2015-12-20 17:07:40.184880,105
2015-12-20 17:07:40.195344,105
2015-12-20 17:07:40.209180,107
2015-12-20 17:07:40.219356,104
2015-12-20 17:07:40.229693,105
2015-12-20 17:07:40.240190,106
2015-12-20 17:07:40.254220,106
2015-12-20 17:07:40.264789,106
2015-12-20 17:07:40.277482,102
2015-12-20 17:07:40.288252,103
2015-12-20 17:07:40.302330,104
2015-12-20 17:07:40.313958,108
2015-12-20 17:07:40.324185,107
2015-12-20 17:07:40.336322,104
2015-12-20 17:07:40.346738,103
2015-12-20 17:07:40.358458,104
2015-12-20 17:07:40.368816,105
2015-12-20 17:07:40.381216,106
2015-12-20 17:07:40.391481,105
2015-12-20 17:07:40.405231,105
2015-12-20 17:07:40.415968,106
2015-12-20 17:07:40.426197,105
2015-12-20 17:07:40.436840,103
2015-12-20 17:07:40.447160,105
2015-12-20 17:07:40.459233,106
2015-12-20 17:07:40.471927,107
2015-12-20 17:07:40.483743,106
2015-12-20 17:07:40.494229,104
2015-12-20 17:07:40.507947,106
2015-12-20 17:07:40.518168,109
2015-12-20 17:07:40.528623,105
2015-12-20 17:07:40.538858,102
2015-12-20 17:07:40.550869,106
2015-12-20 17:07:40.561518,106
2015-12-20 17:07:40.571679,107
2015-12-20 17:07:40.582046,106
2015-12-20 17:07:40.592474,105
2015-12-20 17:07:40.605900,106
2015-12-20 17:07:40.616158,106
2015-12-20 17:07:40.626339,106
2015-12-20 17:07:40.638182,105
